id,title,score,members,demographic,tags
15864,Sweetish Temptation,,198.0,,"Supernatural, Hentai"
16010,K-Dash,6.84,1047.0,,"Comedy, Parody"
16072,Bar Limelight,,152.0,Seinen,
16151,Hachi - Yakusoku no Inu,,548.0,,"Drama, Slice of Life"
16185,Osusume Boyfriend,6.61,342.0,Shoujo,School
16227,Super Dog Rilienthal,6.49,557.0,Shounen,"Comedy, Anthropomorphic"
16230,Izumi,,92.0,,"Boys Love, Erotica"
16243,Jeep and Wagon,6.43,335.0,Shounen,"Action, Comedy, Sci-Fi, Historical"
16252,Moujuu wa Ori no Naka,7.35,2419.0,Shoujo,"Action, Romance"
16310,Sengoku Danshi Hana no Ran,7.46,2454.0,Shoujo,"Romance, Historical"
16368,Watashi wo Ariake e Tsuretette!,6.9,1038.0,,Hentai
16377,Atashi Hitori de Daijoubu,6.05,520.0,Shoujo,"Comedy, Romance"
16449,Hi no Matoi,,643.0,Josei,Historical
16458,Meguriau yo Baby,7.19,1481.0,,"Boys Love, Drama, Romance, Erotica, School"
16498,Satou-kun to Tanaka-san: The Blood Highschool,6.7,1137.0,Josei,"Romance, Supernatural, School"
16532,Nurarihyon no Mago,7.34,3741.0,Shounen,"Action, Adventure, Historical"
16553,The Legend of Reiko,,67.0,Seinen,Comedy
16583,Kings of My Love,,490.0,Shoujo,Romance
16596,Boin Tantei vs. Kaitou Sanmensou,5.89,1015.0,Seinen,"Comedy, Mystery, Ecchi"
16629,NonNonBa,7.69,1979.0,,"Drama, Slice of Life, Supernatural, Memoir"
16707,Ouji to Yamori: Shitsuji Kakumei,,109.0,Shoujo,"Action, Adventure"
16798,The Scent of Crimson,,117.0,Josei,"Drama, Romance, Educational, Historical"
16812,Kono Koi wo Wasurenai.,7.29,1779.0,Shoujo,"Drama, Romance, School"
16866,Sparkle Sparkle 100%,6.87,642.0,Shoujo,Romance
16887,Family Play,7.0,851.0,,"Comedy, Hentai, Harem"
16900,Hana no Gakuran Darling,,306.0,,"Boys Love, Erotica, School"
16973,Kali Etta Warrior,,100.0,Shoujo,"Action, Romance, Historical"
17096,Leona Explosion,6.06,1811.0,Seinen,"Action, Comedy, Romance, Sports, Ecchi, Combat Sports"
17174,Goodbye My Life,6.99,1609.0,Shoujo,"Drama, Romance"
17175,Pillow Talk + Holiday,6.75,653.0,,"Boys Love, Erotica"
17191,Pokémon Gold & Silver,6.91,1055.0,Kids,"Adventure, Fantasy"
17226,City Hunter: The Secret Service,,484.0,Shounen,"Action, Comedy, Drama"
17262,Nambul: War Stories,,89.0,,"Drama, Historical, Military"
17273,Rean no Tsubasa,,187.0,Shounen,"Action, Sci-Fi, Mecha"
17296,Roses and Gun,,111.0,,"Boys Love, Erotica"
17297,Aisaretaino dj - Ai no Tame ni,6.76,632.0,,"Boys Love, Erotica"
17326,Mizuiro Splash,,468.0,Shounen,"Comedy, Romance, Slice of Life, Sports, Ecchi, Harem"
17353,A Girl on the Shore,7.19,91922.0,,"Drama, Erotica, Psychological, School"
17371,Jigoku Meguri,7.62,2487.0,,"Boys Love, Supernatural, Erotica"
17471,Butt Attack Punisher Girl Gotaman,,381.0,,"Action, Comedy, Ecchi, Parody, School"
17511,Lotus Eater,7.16,1667.0,,"Boys Love, Romance, Erotica"
17540,Flower of the dull color,6.82,1385.0,,"Boys Love, Erotica"
17543,Tsumanuda Fight Town,,387.0,Seinen,"Action, Comedy, Ecchi, Martial Arts"
17544,Maou-sama no Yuusha Toubatsuki,6.62,979.0,Shounen,
17589,Love is On Air!,,160.0,Shoujo,Comedy
17648,Young Master's Pleasure,6.68,1684.0,Shoujo,Romance
17689,Desire 2nd Season,,267.0,Seinen,"Ecchi, Harem, Psychological"
17710,Meshimase♥Karen-chan,,62.0,Shoujo,
17726,Oh RIKO tea,,152.0,Seinen,"Comedy, Slice of Life, Ecchi"
17782,Tokyo Michael,,108.0,,Fantasy
17792,8.1: Yamada Yuusuke Gekijou,5.87,2465.0,Shounen,"Horror, Supernatural, Suspense, High Stakes Game"
17963,Kimi no Sei,6.95,10894.0,Shoujo,"Drama, Romance"
17990,Pretty Cool,6.86,807.0,,"Supernatural, Hentai, School"
18101,Watashi no Suki na Souma-Kun,6.95,2241.0,Shoujo,Romance
18102,Boinzuma,6.52,533.0,,Hentai
18196,Garden,6.49,2824.0,,"Avant Garde, Fantasy, Horror"
18251,The Legend of the Sun Knight,8.05,3502.0,,"Fantasy, Supernatural"
18269,Duel Masters,6.31,470.0,Kids,"Comedy, Fantasy, Supernatural, School"
18319,Honey Prince,6.96,1694.0,Shoujo,"Romance, School"
18451,Rokubyou no Kugatsu,,39.0,Shoujo,"Drama, Romance"
18519,Academia no Boukensha,,106.0,,"Adventure, Drama, Fantasy, Sci-Fi, Space"
18559,Akogaretai Yume,,64.0,Shoujo,Romance
18670,Kanpachi,,450.0,Shounen,"Comedy, Parody, Visual Arts"
18700,Junpaku no Toiki,,210.0,,"Girls Love, Romance, Erotica"
18726,Yashio to Mikumo,7.18,1520.0,Shoujo,"Romance, Supernatural"
18815,Ookamikakushi: Kokihi no Shou,,509.0,,"Action, Mystery, Supernatural"
18856,Love Pheromone No.5,6.59,482.0,,"Comedy, Girls Love, School"
18874,Clean a Wound,,243.0,,"Boys Love, Drama"
18883,Digimon Chronicle,5.89,1138.0,Shounen,"Action, Adventure, Comedy"
19028,Fushigi Mahou Fun Fun Pharmacy,,109.0,Shoujo,
19082,Appleseed Databook,7.0,653.0,,"Action, Sci-Fi, Mecha"
19200,Ookami-heika no Hanayome,7.75,10419.0,Shoujo,"Romance, Historical"
19218,Rui-Rui,6.53,716.0,Shounen,"Comedy, Girls Love, Mystery, Ecchi, School"
19263,Sagashimono,7.35,2068.0,,"Drama, Romance, School"
19310,Stainless Steel Armadillo,,46.0,,Fantasy
19379,Shokugyo Koroshiya.,,157.0,Seinen,"Action, Comedy, Suspense, Ecchi"
19428,Shinobi Yoru Koi wa Kusemono,7.22,2978.0,Shoujo,"Comedy, Romance"
19453,Captain Kid,,261.0,Shounen,"Action, Adventure, Comedy, Drama, Fantasy, Romance, Supernatural, Super Power"
19526,Today's Coffee,,49.0,Shoujo,Comedy
19551,K-On! Anthology Comic,7.4,3494.0,,"Comedy, Slice of Life, CGDCT, Music, School"
19570,Classmates: Sora and Hara,7.39,9801.0,,"Boys Love, Drama, School"
19578,Usahiyo,,43.0,Shoujo,Comedy
19580,Yotteke! Otoko Mura,6.89,1223.0,Shoujo,"Comedy, Drama, Romance, Slice of Life, School"
19614,Fu.shi.gi no Rin,,67.0,Shoujo,Super Power
19648,Heaven? Gokuraku Restaurant,,217.0,Seinen,"Comedy, Slice of Life"
19681,Shook Up!,,370.0,Shounen,"Action, Comedy, Drama, Mystery, Sci-Fi, Ecchi"
19687,Arakure Knight,,277.0,Seinen,"Comedy, Delinquents, School"
19704,Captain Tsubasa: Endless Dream,6.45,376.0,Shounen,"Sports, Team Sports"
19760,Toshi-kun to Oneechan,,111.0,,Hentai
19835,Seitokai,,41.0,Shoujo,"Romance, School"
19843,God Save the Sugekoma-kun!,,127.0,Seinen,"Comedy, Parody, School"
19849,Love and Glasses,,121.0,,"Boys Love, Erotica"
19891,Omiseban Orusuban,,143.0,,"Boys Love, Erotica"
19975,Kill Wizard,,291.0,Shounen,Fantasy
19991,Mr. Secret Floor - Shousetsuka no Tawamure na Hibiki,7.01,472.0,,"Boys Love, Erotica"
20042,Clover no Kuni no Alice: Shirousagi to Tokeijikake no Wana,7.02,1053.0,Shoujo,"Fantasy, Romance"
20051,15: Meisetsu Kougyou Koukou Rugby-bu,7.02,983.0,Shounen,"Sports, Team Sports"
20063,Le Théâtre de B,7.08,3141.0,,"Drama, Fantasy, Supernatural"
20096,Utsubora: The Story of a Novelist,7.32,10306.0,,"Drama, Mystery"
20110,Hyouryuu Kansen 000,,91.0,,"Adventure, Sci-Fi"
20152,Togari Shiro,6.81,1370.0,Seinen,"Action, Drama, Supernatural, Mythology"
20188,Sazanami Cherry,6.78,3638.0,,"Boys Love, Romance, Slice of Life, Crossdressing, School"
20217,Sanctuary: The Bakurou Ishin,,164.0,Seinen,"Historical, Samurai"
20250,Garland,,67.0,,"Action, Mystery, Ecchi"
20268,The Case Files of the Gourmand Detective,,438.0,Seinen,"Gourmet, Mystery, Detective"
20294,Majo to Boku,6.07,1700.0,Shoujo,"Romance, Slice of Life"
20298,Mirror Does Not Lie,,218.0,Shoujo,"Fantasy, Romance, Supernatural"
20307,Hamasaki Ayumi Miracle Passion,,76.0,Shoujo,
20315,Piece,7.67,5392.0,Shoujo,"Award Winning, Drama, Mystery, Romance, School"
20334,Shounen Shikku,,270.0,Shounen,"Comedy, Sports"
20346,Joshikousei Kagishi Saki,6.32,652.0,Seinen,Ecchi
20395,Gin no Jeek,,91.0,Shoujo,"Boys Love, Comedy, Drama, Fantasy, Supernatural, Mythology, Super Power"
20428,Angel Onayami Soudanjo,6.48,1419.0,,"Comedy, Fantasy"
20429,Gekogeko,6.78,922.0,Seinen,Comedy
20437,Little Busters! EX: The 4-koma,7.29,781.0,,"Comedy, Slice of Life"
20477,Kidou Senshi Gundam 00 Second Season,,304.0,,"Action, Sci-Fi, Mecha, Military, Space"
20498,Yomoyama Byouin e Douzo,,53.0,,"Ecchi, Hentai"
20521,Magical Girl Pretty☆Bell,6.73,649.0,Shounen,"Action, Comedy, Drama, Fantasy, Ecchi"
20564,Nightmare Syndrome,6.32,784.0,,"Action, Girls Love, Supernatural, Erotica"
20633,Eve no Nemuri,6.84,428.0,Josei,"Action, Drama, Sci-Fi, Supernatural"
20642,Busu to Himegimi,,123.0,Shoujo,"Drama, Romance, Slice of Life, School"
20692,Tentacle Lovers,6.8,409.0,,"Comedy, Fantasy, Supernatural, Hentai, School"
20773,Koi no Yami,6.7,384.0,,"Boys Love, Erotica, Historical"
20787,Captain Tsubasa: Kaigai Gekitou-hen - En La Liga,7.15,1296.0,Seinen,"Sports, Team Sports"
20812,Metal Guardian Faust,,193.0,Kids,"Action, Comedy, Sci-Fi"
20816,Hito wa Sore wo Koi to Yobu,6.79,1393.0,,"Boys Love, School"
20847,Milk and Water,,36.0,Seinen,"Drama, Slice of Life"
20917,Fuyuame Nankin,,185.0,,Hentai
20923,1-nen 5-kumi Ikimonogakari,6.57,1857.0,Shoujo,"Romance, Supernatural, School, Super Power, Vampire"
20959,El Alamein no Shinden,6.52,740.0,Seinen,"Historical, Military"
20963,Planetarian: Chiisana Hoshi no Yume,7.77,1731.0,,"Drama, Sci-Fi"
20967,Kono Te de Yokereba,6.65,873.0,,"Boys Love, Erotica"
20975,THE iDOLM@STER -Your Mess@ge-,,257.0,,Music
20976,Akai Me wo Shita Shounen wa,6.83,586.0,,"Boys Love, Erotica"
21012,Purupuru Monzetsu License,6.62,331.0,,Hentai
21042,Tokkou no Shima,,561.0,Seinen,"Historical, Military"
21051,Tenpai,,269.0,,Strategy Game
21054,Touhou Ibara Kasen: Wild and Horned Hermit.,8.11,9316.0,,"Fantasy, Slice of Life"
21056,Chikutaku Bonbon,7.17,890.0,Josei,"Comedy, Romance"
21099,Moon Child: Type-Moon Sakuhinshuu,,144.0,,Fantasy
21154,Água de Beber,,152.0,,"Comedy, Hentai"
21208,Ecchi Shoujo Pantsu,,245.0,,Hentai
21244,Flower Garden of Temptation,,279.0,,"Hentai, Harem"
21247,Are Feti,,198.0,,Hentai
21257,Dream Knocker: Choco no Kimyou na Bunkasai,,62.0,,"Mystery, School"
21266,Dark Seed,6.55,413.0,Josei,Fantasy
21317,Monster and Child,7.09,1677.0,,"Drama, Supernatural, Vampire"
21409,Gyanburu Taiheiki,,33.0,Seinen,Comedy
21440,Starry☆Sky: In Autumn - 4-koma Anthology,,263.0,,"Comedy, Romance, Reverse Harem, School"
21445,Shiawase no Yokan,,130.0,,"Boys Love, Erotica"
21472,Kodomo no Niwa,,236.0,Shoujo,"Romance, Slice of Life"
21481,Double Hard,,158.0,Shounen,"Action, Comedy, Martial Arts"
21520,Starry☆Sky: In Summer - Anthology,,254.0,,"Romance, Reverse Harem, School"
21546,Graduation,,198.0,,"Hentai, School"
21558,Stanle,,197.0,,"Action, Sci-Fi"
21619,Ohanyuu,,109.0,Seinen,
21639,Houkago Drop,6.24,919.0,,"Girls Love, Ecchi, Erotica"
21675,Kareshi 1-gou,,79.0,Shoujo,Romance
21688,Nawashi,,265.0,,"Supernatural, Hentai, School"
21728,Tenshi wo Otodoke,,107.0,,Hentai
21743,Sen: Jouya no Chigiri,,268.0,,"Boys Love, Supernatural, Historical, Samurai"
21912,Kidou Senshi Gundam 00: Crossword Puzzle Comic Characters Kuro!,,148.0,,Sci-Fi
21955,Enn,,205.0,,Hentai
21998,Beast Wars Neo: Super Lifeform Transformers,,179.0,Kids,"Action, Adventure, Sci-Fi, Mecha"
22053,Seiyuu Geikijou Papaion! Mizuhara-san,,37.0,,
22055,Real Rode,,178.0,Shoujo,"Adventure, Fantasy, Romance, Harem, Video Game"
22084,Pure Girl,6.98,1099.0,,Hentai
22103,Hanazakari no Kimitachi e: After School,7.86,4097.0,Shoujo,"Romance, Crossdressing, School"
22107,My Obstinate Fellow,,239.0,,"Boys Love, Erotica"
22131,Nurarihyon no Mago,7.33,835.0,Shounen,"Action, Horror, Supernatural, Mythology"
22142,I am Gegege - The mysterious story of Mizuki Shigeru,,108.0,,
22164,Kachou Reijou,,57.0,Shounen,"Ecchi, School"
22183,Engawa Gohan,,89.0,Josei,
22191,Dantalian no Shoka,7.29,4325.0,Shounen,"Action, Fantasy, Horror, Mystery, Supernatural, Historical"
22209,Goblin Koushaku,,469.0,Shounen,"Action, Sci-Fi"
22242,Tsuratsurawaraji,,184.0,Seinen,Historical
22266,Prime Rose,,661.0,Shounen,Sci-Fi
22288,A Tank of Tears,,119.0,,"Drama, Slice of Life"
22421,Pokémon Colosseum: Snatcher Leo,6.28,689.0,Kids,"Action, Adventure, Fantasy"
22424,Nangoku Chu Bakka!,,113.0,Seinen,"Comedy, Ecchi"
22462,Pattsun x 2,,260.0,,"Comedy, Romance, Hentai"
22472,Muriyari Tanetsukeru Hanashi,,190.0,,"Comedy, Hentai"
22516,Liechtenstein Hakase no Karei Naru Nichijou,,95.0,,"Boys Love, Comedy, Erotica"
22559,Rockman 8,,162.0,Kids,"Action, Adventure"
22569,Pokémon Adventures Ruby and Sapphire,7.32,917.0,Shounen,"Adventure, Comedy"
22679,Sense and Sensibility,6.54,1808.0,Shoujo,
22685,Kamigariki,,120.0,,"Ecchi, Historical"
22690,Ima Doki,,174.0,Seinen,Comedy
22693,Mao Marimo,6.39,1304.0,Seinen,"Drama, Romance, Supernatural, Magical Sex Shift, School"
22710,Pantser Princess,6.24,802.0,Seinen,"Adventure, Comedy, Fantasy, Ecchi"
22734,Ryuusei no Rockman,,309.0,Kids,"Action, Sci-Fi"
22775,Chou Kowai Gakkou no Kaidan,,88.0,Shoujo,"Horror, School"
22828,Incest,6.64,360.0,,Hentai
22873,Himemiya-san no Naka no Hito,,108.0,,"Romance, Sci-Fi, Ecchi, School"
22905,Butterfly in the Air,,225.0,Shoujo,"Drama, Romance"
22943,Majokko Tsukune-chan,,220.0,Seinen,"Comedy, Gag Humor"
22983,Unbeatable Youth,,189.0,Shoujo,"Comedy, Romance, Supernatural, School"
22991,The Resonance of Love,,395.0,Shoujo,"Romance, School"
23013,B.Q The Mouse Book,,192.0,,"Action, Avant Garde"
23036,Ilegenes: Giyoku no Koukyoukyoku,7.27,2301.0,Shoujo,"Sci-Fi, Military"
23037,Kinmokusei no Hana-tachi,6.1,267.0,,"Girls Love, Romance, School"
23164,f-mode,6.23,264.0,,Hentai
23190,Koushoku Seifuku Zukan,,59.0,,Hentai
23191,Kanaerareta Negai,,278.0,Shoujo,Horror
23192,Mayo Chiki!,7.8,8001.0,,"Comedy, Romance, Crossdressing, School"
23223,Mahou Shoujo Lyrical Nanoha,,725.0,,"Action, Fantasy, Mahou Shoujo, Super Power"
23246,Futari-Daka,,233.0,Shounen,"Award Winning, Sports, Racing"
23278,Mizushiro Setona The Best Selection,,138.0,Shoujo,"Drama, Romance"
23333,Darkstalkers/Red Earth: Maleficarum,6.55,578.0,,"Action, Comedy, Fantasy, Supernatural, Ecchi, Vampire"
23360,Arcana - Wafuu / Samurai,,331.0,Shoujo,Samurai
23384,Tokyo Rock Shounen,7.45,2256.0,Shoujo,"Comedy, Romance, Showbiz"
23397,Reverend D,,348.0,Shounen,"Action, Fantasy, Horror, Supernatural"
23422,Rokudenashi Vacance,,81.0,Josei,Romance
23501,Shirai Yumiko Shoki Tanpenshuu,,40.0,,
23634,Haha no Naku Ie,6.42,1030.0,,Hentai
23717,Is this Girl for Real!?,6.55,15220.0,Seinen,"Comedy, Romance, Ecchi, School"
23721,Manatsu no Ningyo-hime,,167.0,Shoujo,"Drama, Romance"
23753,Something About Emmaline,7.02,345.0,Josei,"Mystery, Romance, Historical"
23778,Kasutoro Shiki,6.67,4171.0,,Horror
23807,Junai Tokkou Taichou! Maji,6.98,1160.0,Shoujo,"Comedy, Romance, School"
23835,M no Retsujou,7.02,1008.0,,"Boys Love, Romance, Erotica"
23851,Femme Fatale: Unmei no Onna,6.32,1563.0,Seinen,"Drama, Romance, School"
23859,Fuwa♡Kyun,,235.0,,"Comedy, Romance, Crossdressing"
23972,MonHun Manga: Pokapoka Airuu-mura Shucchouban - Present Daisakusen nano Nya!,,306.0,Shounen,Comedy
24015,I-Ren,7.11,1521.0,Shoujo,"Comedy, Fantasy, Romance, Crossdressing"
24022,Olympus no Pollon,,262.0,Shoujo,"Comedy, Supernatural"
24061,Fierce Fighting! EXE Siblings Mega Man!,,122.0,Kids,Comedy
24072,Karuizawa Syndrome Sprout,,87.0,Seinen,Racing
24074,Samurai Spirits,,208.0,,"Action, Adventure, Supernatural, Historical, Martial Arts"
24075,Samurai Shodown,,210.0,Shounen,"Action, Historical, Martial Arts, Samurai"
24087,Mahochuu!,7.2,664.0,Shoujo,"Fantasy, Supernatural, School"
24099,Shinigami Doggy,6.99,1343.0,Shoujo,"Action, Comedy, Supernatural"
24117,Jihad,,49.0,Shoujo,Action
24133,Ryuuhou,,33.0,Josei,"Drama, Historical"
24134,Marine Blue Marine,,46.0,Shoujo,Historical
24165,Kiryuu Inka Maid no Romance,,44.0,Shoujo,Romance
24225,Gekijouban Pocket Monster AG: Rekkuu no Houmonsha Deoxys,6.59,541.0,Kids,"Action, Adventure, Fantasy"
24352,Seiken Densetsu: Princess of Mana,,178.0,Shounen,
24372,Lady Coroner,,58.0,,"Drama, Medical"
24438,Otoko no Ko wa Maid Fuku ga Osuki!?,6.73,2879.0,,"Slice of Life, Crossdressing"
24457,Puella Magi Madoka★Magica,8.08,43490.0,,"Drama, Fantasy, Horror, Mahou Shoujo, School"
24464,Kyoukaisenjou no Horizon,8.0,6914.0,,"Action, Comedy, Fantasy, Sci-Fi, School"
24483,Arcana - Renai / Gyakuharem,,236.0,Josei,"Romance, Harem"
24543,The Island Closest to Heaven,,101.0,Shoujo,
24649,Hear the Wind Sing,6.64,440.0,Josei,Romance
24679,Mobile Suit Gundam Wing: Glory of the Losers,7.44,1138.0,Shounen,"Action, Drama, Sci-Fi, Mecha, Military, Space"
24757,Happy Mari-Chan,,136.0,Shoujo,Performing Arts
24768,M-shiki Princess,,324.0,Josei,
24784,Keiren Reijou,,151.0,,Hentai
25023,Fushigi Yuugi: Genbu Kaiden Kizuna - Haruka Naru Kaze no Kora,,664.0,Shoujo,"Adventure, Fantasy, Romance, Historical"
25036,99: Ninetynine,,170.0,Seinen,"Comedy, Drama, Romance, Ecchi"
25042,Glamorous,5.78,1970.0,Seinen,"Romance, Ecchi, School"
25089,The Cinderella Inheritance,6.47,388.0,Josei,Romance
25216,An Angel's Agent,,139.0,,"Boys Love, Romance, Erotica"
25221,Sakura Ricetto,,53.0,Seinen,
25224,Tetsu no Senritsu,6.39,1336.0,Seinen,"Action, Supernatural, Psychological"
25272,Orera Kourin!,6.77,382.0,Shoujo,Romance
25288,Agrippa,,348.0,Shounen,"Action, Adventure, Historical"
25296,Samishi Zashiki Sora no Nagusami,,93.0,,"Boys Love, Erotica"
25306,Half and Half,6.8,3157.0,Shoujo,Romance
25406,Rapiere,6.28,391.0,,"Hentai, Historical"
25429,Rape Chain,,235.0,,Hentai
25431,As a Teacher,6.3,307.0,,"Hentai, School"
25577,Joou no Hyakunen Misshitsu,,258.0,Seinen,"Drama, Sci-Fi"
25619,Women of Yearning,,112.0,,Hentai
25627,Hokenshitsu no Target,7.3,1401.0,,"Boys Love, Erotica"
25761,Beautiful World,6.31,295.0,,Hentai
25762,Hikoukigumo,6.87,625.0,Shoujo,"Drama, Romance"
25838,Eleonora no Hohoemi,,74.0,Shoujo,"Romance, Historical"
25839,Touhikou Days,,162.0,Shoujo,"Drama, Romance, School"
25940,Samurai Vampire,,161.0,,"Comedy, Supernatural, Historical, Samurai, Vampire"
25941,Arashi no Hana Murakumo no Uta,,398.0,Seinen,"Action, Drama, Fantasy, Mystery, Romance, Supernatural"
25942,Limbo on the border line,7.08,1806.0,,"Comedy, Fantasy"
25977,Bloody Maiden: Toomarimiki no Shima,5.62,2617.0,Shounen,"Drama, Horror, Mystery, Ecchi"
26048,Go Da Gun,,392.0,Shounen,"Action, Comedy, Romance, School"
26091,Dr. Shiina's Wildlife Encyclopedia,,423.0,Josei,
26093,Iinchou no Yu-da-n♥,6.44,383.0,,"Hentai, School"
26103,Shoujo Kakumei Utena,7.25,866.0,,"Mystery, Romance, Supernatural, Mahou Shoujo, School"
26106,Suits no Kuni no Mahoutsukai,6.98,1669.0,Shoujo,"Drama, Romance"
26226,Nakute Nanakuse!,,178.0,,Hentai
26375,Mirai Kontengi,,49.0,Shoujo,"Fantasy, Romance"
26385,Kimi no Kaori,6.64,1796.0,,"Girls Love, Ecchi"
26490,(Shiteki) Tantei Monogatari,,139.0,Josei,"Romance, Historical"
26516,Love Store Plus,,115.0,,Hentai
26694,Azatsukai,,112.0,Josei,Supernatural
26775,Love Hunter Ren,,53.0,Shoujo,
26799,Mou Daremo Aisenai: Remix,,106.0,,Hentai
26879,Iinchou no Koibito,6.8,418.0,,"Romance, Hentai, School"
26919,"Girls Love: Houkago, Ecchi na Yoshuu Fukushuu.",6.81,1057.0,,"Comedy, Girls Love, Romance, Erotica"
26927,Reversible,,153.0,,"Boys Love, Erotica"
27027,Mokuyoubi no Koibito,,94.0,,"Boys Love, Erotica"
27117,Soredemo Kimi wa Warau Toitta,,115.0,,"Boys Love, Erotica"
27337,"No Bra, No Panties, No Future",5.9,535.0,Seinen,"Comedy, Ecchi, School"
27341,Ken yori Tsuyoshi,6.61,276.0,,Hentai
27361,xxxHOLiC・Shi,7.37,1764.0,,
27527,Shounen Dolce,,189.0,,"Boys Love, Erotica, Hentai"
27597,Boku no Adult Venus,6.68,291.0,,Erotica
27689,GSG! - Oekaki Soft ni Moechaimashita,,103.0,,"Comedy, Slice of Life"
28021,Anima ni Aru,,126.0,Shoujo,
28119,Rewrite: Side-R,7.24,900.0,,"Drama, Romance, School"
28125,Maoyuu Maou Yuusha,7.84,7864.0,,"Action, Adventure, Fantasy, Romance, Mythology"
28222,2-dome no Koi wa Usotsuki,6.86,1637.0,Josei,Romance
28335,Kamisama ga Yadoru Kotoba,7.24,3243.0,,Boys Love
28347,Sherlock Holmes,,149.0,Shounen,
28355,Kaitou Royale: Rozalta no Hihou wo Oe!!,,108.0,Seinen,Action
28399,Otona no 1 Page Shinrigaku,,68.0,Seinen,Comedy
28573,Aoi Haru,,113.0,Shoujo,Ecchi
28665,Nature Jimon,,45.0,Seinen,Memoir
28711,Metro Ecstasy,,187.0,,Hentai
28775,Jacket Nuidara Saigo made,6.78,733.0,Josei,Romance
28973,A Certain Scientific Railgun SS2,7.61,2094.0,Shounen,"Action, Comedy, Sci-Fi"
28981,I Love!,6.81,429.0,,"Romance, Hentai"
29083,Freeman Hero,,134.0,Shounen,"Action, Adventure, Comedy, Fantasy, Romance, Mythology"
29115,Mada Amanogawa ni Ikenai,7.08,1551.0,Shoujo,"Romance, School"
29199,Nikutaikan-K,5.87,210.0,Shounen,"Comedy, Ecchi"
29281,Ore Sen Kanojo,6.74,321.0,,Hentai
29399,Keikoku - Akuma no Fukkatsu,,47.0,Shoujo,"Comedy, Drama, Horror"
29507,Koiito Island e Youkoso♥,6.52,770.0,,Hentai
29531,Inu to no Hibi,6.79,1096.0,,"Boys Love, Erotica"
29533,Sekurosu,,172.0,,Hentai
29559,Juicy Canvas,,229.0,,Hentai
29577,Kinjirareta Asobi,,195.0,,Hentai
29677,The Strings Dolls,6.72,1673.0,,"Mystery, Supernatural, School"
29709,Bara no Souretsu,,92.0,Shoujo,"Mystery, Romance, Supernatural"
29827,For Whom the Steel Tolls,6.62,438.0,Seinen,Fantasy
29873,Supipara: Otome no Houkago Kansoku,,276.0,,"Comedy, Ecchi"
29931,Uwa-Koi,5.75,15200.0,Seinen,"Drama, Romance, Ecchi, Harem, School"
29943,Fukuro no Nakami,,217.0,,Hentai
29973,Saki-biyori,7.12,1132.0,Seinen,"Comedy, Slice of Life, School"
30035,Show Love,6.76,458.0,,Hentai
30103,Puratonikku Shoujo,,66.0,,Hentai
30245,Sai-Ren,,119.0,,Hentai
30313,Seishun Limited,6.46,674.0,Shoujo,"Romance, School"
30319,Kyousei Kagai Shidou,6.08,280.0,,Hentai
30339,Kairaku Euphoria,,290.0,,Hentai
30519,Juuroku sai no akumu,,64.0,Shoujo,"Horror, Suspense"
30545,Endou-kun no Kansatsu Nikki,7.51,10398.0,,Boys Love
30575,Tiger Mask,6.96,1391.0,Shounen,"Action, Sports"
30687,Mahou Shoujo? Sai-chan-sama,,110.0,,Hentai
30707,Repaint,,123.0,,Hentai
30859,High School DxD,7.55,28057.0,Shounen,"Comedy, Fantasy, Romance, Ecchi, Harem, School"
30919,Kazagake Shoujogumi!,,93.0,Shounen,Racing
30935,Mars,6.76,1119.0,Shounen,"Action, Sci-Fi, Mecha"
30977,Love in Hell,6.99,16997.0,,"Comedy, Romance, Supernatural, Ecchi"
30987,Haikyuu!!,7.43,12090.0,Shounen,"Sports, School, Team Sports"
31109,Yume Miru Ojousama to Bokura no Aijou,,97.0,,Hentai
31165,Shieno Final,,57.0,Shoujo,"Horror, Supernatural"
